d_3p_del,d_5p_del,d_gene,count
2,7,IGHD1-26*01,43
15,9,IGHD3-16*02,44
20,2,IGHD3-3*02,3
11,0,IGHD2-8*01,1
3,15,IGHD2-15*01,5
1,12,IGHD2-2*03,22
4,2,IGHD2-8*01,4
0,21,IGHD3-22*01,2
10,5,IGHD2-8*01,5
4,4,IGHD4-4*01,2
7,1,IGHD6-13*01,21
15,0,IGHD2-15*01,1
22,1,IGHD3-22*01,1
8,4,IGHD6-13*01,3
3,5,IGHD2-15*01,28
10,5,IGHD3-10*02,5
1,8,IGHD1-20*01,5
12,12,IGHD2-2*03,2
4,3,IGHD3/OR15-3b*01,2
9,3,IGHD5-12*01,9
7,2,IGHD2-21*02,27
1,14,IGHD2-21*01,10
16,5,IGHD2-15*01,1
2,2,IGHD3/OR15-3b*01,2
10,7,IGHD2/OR15-2b*01,3
5,0,IGHD3-16*02,3
7,12,IGHD3-22*01,19
11,5,IGHD2-21*02,3
18,0,IGHD2-8*01,1
2,0,IGHD5-5*01,121
4,2,IGHD2-15*01,9
12,1,IGHD5-24*01,2
6,5,IGHD2-21*02,12
11,8,IGHD2-8*02,5
1,10,IGHD6-6*01,3
4,0,IGHD1/OR15-1b*01,6
5,12,IGHD5/OR15-5b*01,2
0,4,IGHD5-5*01,54
10,10,IGHD2-21*02,4
7,1,IGHD1/OR15-1b*01,2
4,0,IGHD2-2*03,43
4,0,IGHD4-17*01,24
9,6,IGHD2-8*01,3
7,20,IGHD3-16*01,1
12,1,IGHD3-9*01,5
7,7,IGHD6-13*01,10
2,17,IGHD2-15*01,2
9,5,IGHD3-16*02,2
5,13,IGHD3/OR15-3b*01,3
9,3,IGHD3-16*02,6
8,6,IGHD5-12*01,3
2,2,IGHD3-3*01,10
1,15,IGHD2-8*02,3
2,15,IGHD2-2*02,11
3,11,IGHD2-2*03,46
12,2,IGHD2-8*02,1
1,8,IGHD2-21*01,8
11,14,IGHD2-2*03,3
4,4,IGHD1-14*01,3
9,8,IGHD2-2*03,16
16,4,IGHD2/OR15-2b*01,1
4,20,IGHD3-16*02,6
14,9,IGHD3-10*02,3
0,6,IGHD1/OR15-1b*01,3
19,3,IGHD3-3*01,2
2,13,IGHD3-10*02,2
3,6,IGHD2-15*01,27
12,12,IGHD3/OR15-3b*01,4
1,13,IGHD3-16*01,2
4,3,IGHD2-15*01,1
4,3,IGHD1-14*01,24
0,16,IGHD3-22*01,13
1,10,IGHD6-13*01,9
8,12,IGHD3-16*01,14
7,20,IGHD3/OR15-3b*01,1
10,5,IGHD3-3*02,7
1,1,IGHD3-16*02,1
9,8,IGHD2-21*01,11
4,11,IGHD2/OR15-2b*01,9
14,7,IGHD3/OR15-3b*01,1
26,0,IGHD2/OR15-2b*01,1
12,3,IGHD3-22*01,16
5,1,IGHD4/OR15-4b*01,17
5,3,IGHD1-26*01,22
12,3,IGHD3-16*02,8
8,19,IGHD3-16*01,4
5,14,IGHD3-16*01,1
7,9,IGHD2-8*01,3
5,8,IGHD2-8*02,2
5,8,IGHD2-21*01,10
3,17,IGHD3-16*01,6
8,11,IGHD2-21*01,1
1,4,IGHD3-3*02,6
8,12,IGHD3-3*02,4
10,4,IGHD4-23*01,2
11,4,IGHD3-10*02,18
3,3,IGHD5-24*01,60
4,10,IGHD6-13*01,1
10,7,IGHD3-10*01,78
7,2,IGHD1-26*01,15
5,3,IGHD3-10*01,146
8,8,IGHD3-10*01,51
19,5,IGHD3-3*01,2
7,8,IGHD3-16*02,16
5,0,IGHD6-25*01,10
3,8,IGHD3-10*02,2
6,0,IGHD3-3*01,85
2,22,IGHD2-15*01,2
9,1,IGHD5-5*01,3
8,12,IGHD3-9*01,13
0,5,IGHD1/OR15-1b*01,5
9,10,IGHD2-21*01,9
6,7,IGHD2-8*01,3
0,1,IGHD1-26*01,69
3,19,IGHD3-22*01,1
5,9,IGHD1/OR15-1b*01,1
15,1,IGHD2-8*02,7
7,4,IGHD5/OR15-5b*01,3
11,3,IGHD3-16*02,7
11,13,IGHD3-16*02,33
9,1,IGHD5-24*01,9
8,1,IGHD5/OR15-5b*01,6
11,17,IGHD3-16*02,22
1,0,IGHD2-2*02,37
15,7,IGHD3-10*01,5
0,12,IGHD2/OR15-2b*01,6
6,12,IGHD2-2*03,26
0,4,IGHD1-14*01,3
11,0,IGHD4-23*01,6
22,5,IGHD3-16*02,1
9,9,IGHD3/OR15-3b*01,4
12,14,IGHD3-3*02,1
5,0,IGHD7-27*01,1
0,23,IGHD3-22*01,5
19,9,IGHD2/OR15-2b*01,1
0,24,IGHD3-9*01,2
2,12,IGHD3-10*02,5
4,11,IGHD6-6*01,3
14,1,IGHD3-10*01,14
14,4,IGHD2-21*02,2
11,4,IGHD3-9*01,3
5,19,IGHD2-2*03,4
8,0,IGHD3-22*01,205
1,1,IGHD3-9*01,34
12,13,IGHD3-9*01,2
2,3,IGHD1-7*01,9
7,11,IGHD2-21*02,6
7,3,IGHD3-22*01,63
0,11,IGHD3/OR15-3b*01,8
7,13,IGHD2-8*02,4
3,14,IGHD3/OR15-3b*01,9
11,10,IGHD2-21*02,3
10,21,IGHD3-16*02,1
1,1,IGHD6-25*01,16
5,20,IGHD2-2*03,1
9,4,IGHD4-23*01,1
14,11,IGHD3-16*02,8
14,1,IGHD3-16*02,36
1,3,IGHD3-9*01,7
0,4,IGHD2-2*02,19
1,5,IGHD3-9*01,6
9,16,IGHD2-2*03,11
12,3,IGHD2/OR15-2b*01,2
7,5,IGHD3-9*01,20
5,19,IGHD3-16*01,3
1,17,IGHD3-10*02,4
8,8,IGHD3/OR15-3b*01,1
1,14,IGHD1-14*01,2
5,11,IGHD2-8*02,3
11,4,IGHD3/OR15-3b*01,1
16,7,IGHD3-22*01,2
1,0,IGHD1-14*01,7
2,12,IGHD3-9*01,3
9,13,IGHD3-16*02,2
17,9,IGHD3-16*02,2
8,0,IGHD5/OR15-5b*01,11
9,11,IGHD3-16*02,5
10,12,IGHD3-3*02,14
4,4,IGHD3-3*02,11
4,8,IGHD3-3*02,8
8,13,IGHD3-9*01,1
8,3,IGHD3-10*01,118
0,4,IGHD2-8*02,6
15,1,IGHD3-3*01,1
2,1,IGHD4-17*01,79
2,1,IGHD2-2*03,61
9,17,IGHD2-2*03,2
14,3,IGHD3-9*01,8
1,3,IGHD1-7*01,9
7,3,IGHD5/OR15-5b*01,2
6,14,IGHD2-21*02,3
4,0,IGHD4-23*01,17
17,6,IGHD2-15*01,3
1,17,IGHD3-16*01,9
4,13,IGHD2-21*01,2
7,7,IGHD1-14*01,1
7,3,IGHD3-3*02,3
8,2,IGHD2-15*01,2
13,13,IGHD3-16*02,47
13,19,IGHD3-16*02,1
9,8,IGHD5/OR15-5b*01,1
1,8,IGHD5-5*01,2
5,7,IGHD2-21*01,4
9,8,IGHD3-9*01,7
7,11,IGHD2-2*03,20
8,3,IGHD3-16*02,18
1,13,IGHD2-2*03,7
8,23,IGHD3-16*02,1
12,4,IGHD3-10*02,13
1,0,IGHD3-3*01,36
13,8,IGHD2-2*03,5
3,14,IGHD2-15*01,21
19,9,IGHD3-16*02,1
10,13,IGHD3-22*01,8
7,0,IGHD5-24*01,31
12,0,IGHD5/OR15-5b*01,10
7,1,IGHD4/OR15-4b*01,8
0,5,IGHD3-10*01,17
5,0,IGHD5-12*01,67
27,1,IGHD2/OR15-2b*01,2
0,15,IGHD6-6*01,1
3,18,IGHD3-22*01,2
12,1,IGHD2-2*03,4
2,18,IGHD2-2*03,5
3,4,IGHD4/OR15-4b*01,2
12,9,IGHD3-10*02,10
24,1,IGHD3-16*02,1
0,8,IGHD4/OR15-4b*01,1
7,10,IGHD2-15*01,2
16,6,IGHD2-15*01,3
8,10,IGHD2-21*01,20
9,5,IGHD3-10*01,63
0,5,IGHD1-26*01,123
0,19,IGHD2-8*02,2
13,6,IGHD3-10*02,3
12,7,IGHD2-15*01,8
3,3,IGHD1-26*01,78
2,15,IGHD3/OR15-3b*01,2
9,0,IGHD4-4*01,3
11,7,IGHD3-22*01,4
1,22,IGHD2/OR15-2b*01,1
3,13,IGHD2-8*02,3
3,3,IGHD3/OR15-3b*01,3
0,9,IGHD3-16*02,4
4,11,IGHD5-12*01,10
12,10,IGHD3-10*02,3
11,5,IGHD3-16*02,6
1,10,IGHD1-26*01,2
5,10,IGHD3/OR15-3b*01,8
11,15,IGHD3-16*02,9
6,18,IGHD3-16*01,10
11,10,IGHD2-8*02,1
0,4,IGHD3-3*01,13
1,5,IGHD6-19*01,78
3,15,IGHD3-10*02,19
5,13,IGHD2-2*03,25
0,10,IGHD6-19*01,117
2,4,IGHD4-23*01,3
2,1,IGHD6-19*01,114
0,12,IGHD5-24*01,1
6,0,IGHD3-3*02,3
7,10,IGHD3-3*02,7
9,12,IGHD3-10*02,11
0,11,IGHD5-12*01,7
10,1,IGHD2-8*01,7
18,2,IGHD2-2*03,1
4,3,IGHD3-3*02,10
1,20,IGHD2-21*02,2
3,0,IGHD4-23*01,41
6,8,IGHD3/OR15-3b*01,2
10,2,IGHD2-21*02,2
9,1,IGHD4/OR15-4b*01,5
0,0,IGHD6-13*01,343
2,15,IGHD3-10*02,9
5,10,IGHD2/OR15-2b*01,2
1,0,IGHD4-17*01,82
10,7,IGHD3-16*02,10
3,6,IGHD2-8*02,3
10,19,IGHD3-16*02,3
9,3,IGHD2-21*01,2
6,2,IGHD2-8*02,3
21,7,IGHD3-16*02,1
8,5,IGHD2-21*01,11
12,8,IGHD2-15*01,4
2,5,IGHD6-6*01,2
4,12,IGHD3-16*01,1
5,9,IGHD4/OR15-4b*01,1
3,9,IGHD3-9*01,4
14,3,IGHD2-15*01,3
9,3,IGHD2/OR15-2b*01,6
15,2,IGHD2/OR15-2b*01,1
4,15,IGHD2-2*03,6
2,10,IGHD4/OR15-4b*01,3
15,9,IGHD2-8*01,2
12,1,IGHD3-10*01,70
7,6,IGHD3/OR15-3b*01,2
4,6,IGHD5-24*01,7
5,7,IGHD3/OR15-3b*01,7
13,10,IGHD2/OR15-2b*01,2
1,3,IGHD3-3*02,2
3,9,IGHD5-5*01,2
13,3,IGHD3-22*01,28
13,5,IGHD3-9*01,14
2,10,IGHD6-6*01,3
8,1,IGHD2-21*02,2
0,9,IGHD6-25*01,2
4,4,IGHD5-24*01,26
6,9,IGHD3-3*02,6
1,3,IGHD5/OR15-5b*01,4
13,5,IGHD3-16*02,15
19,2,IGHD3-9*01,2
4,2,IGHD3-9*01,16
8,3,IGHD2-21*01,13
4,8,IGHD3-9*01,6
19,7,IGHD2-8*02,1
11,9,IGHD2-8*02,4
6,9,IGHD5/OR15-5b*01,1
5,6,IGHD2-21*01,4
8,11,IGHD3-16*02,5
8,5,IGHD3-16*02,23
9,0,IGHD5-12*01,35
10,1,IGHD4/OR15-4b*01,8
5,5,IGHD2-21*01,5
10,4,IGHD5-24*01,4
6,17,IGHD2-2*03,19
2,2,IGHD2-21*02,3
2,4,IGHD2-15*01,10
7,1,IGHD3-22*01,52
3,2,IGHD2-8*01,3
1,7,IGHD1-14*01,12
19,1,IGHD2/OR15-2b*01,3
3,3,IGHD2-21*02,8
5,6,IGHD2-2*03,107
17,0,IGHD3-3*02,1
1,4,IGHD4-17*01,22
0,18,IGHD2-2*02,3
1,8,IGHD6-13*01,34
9,4,IGHD6-19*01,1
12,21,IGHD3-16*02,2
2,7,IGHD3-10*01,36
8,12,IGHD3-10*02,20
1,19,IGHD2-21*02,1
2,8,IGHD2-2*02,27
4,1,IGHD5/OR15-5b*01,13
4,0,IGHD3-16*02,2
9,6,IGHD3-3*01,55
23,7,IGHD3-16*02,1
2,2,IGHD2-2*02,25
1,2,IGHD3/OR15-3b*01,4
1,6,IGHD6-25*01,2
0,23,IGHD2-21*02,2
1,4,IGHD5-12*01,3
15,10,IGHD3-16*02,16
18,1,IGHD3-16*02,4
6,10,IGHD3-16*01,3
13,8,IGHD3-22*01,7
0,7,IGHD3-9*01,2
11,0,IGHD2-21*02,25
12,2,IGHD3-22*01,33
10,13,IGHD2-8*02,6
6,18,IGHD2-2*03,3
13,7,IGHD3-3*01,10
3,20,IGHD3/OR15-3b*01,1
18,0,IGHD3-9*01,3
7,11,IGHD3-22*01,1
9,0,IGHD3-10*02,1
11,9,IGHD2-2*03,3
2,3,IGHD5-24*01,58
3,2,IGHD2/OR15-2b*01,1
5,13,IGHD3-10*02,15
12,1,IGHD1-26*01,2
0,5,IGHD5/OR15-5b*01,11
2,0,IGHD1/OR15-1b*01,15
5,9,IGHD3-3*02,4
2,13,IGHD2-8*01,1
13,4,IGHD2-15*01,2
9,2,IGHD5-5*01,17
7,10,IGHD3-22*01,13
8,2,IGHD3-10*01,81
9,7,IGHD3-3*01,25
18,5,IGHD3-3*01,1
1,19,IGHD3/OR15-3b*01,1
3,5,IGHD2/OR15-2b*01,3
2,16,IGHD3-3*02,5
3,5,IGHD2-2*03,85
3,16,IGHD3-22*01,11
23,1,IGHD2-21*02,1
12,8,IGHD3-9*01,3
3,3,IGHD4-23*01,22
15,1,IGHD6-6*01,1
11,1,IGHD2-15*01,9
1,9,IGHD2/OR15-2b*01,1
12,2,IGHD3/OR15-3b*01,4
10,11,IGHD2-8*02,10
1,10,IGHD2-2*02,11
22,6,IGHD2/OR15-2b*01,1
5,6,IGHD2-8*01,6
8,2,IGHD2/OR15-2b*01,3
5,1,IGHD5-12*01,15
6,9,IGHD2/OR15-2b*01,1
14,7,IGHD3-22*01,1
14,9,IGHD2-2*03,1
9,13,IGHD2/OR15-2b*01,1
8,3,IGHD3-9*01,85
4,5,IGHD2-21*01,6
5,0,IGHD6-19*01,55
9,0,IGHD6-6*01,3
0,12,IGHD2-21*02,3
0,24,IGHD2-8*02,5
4,19,IGHD3-16*01,1
7,14,IGHD2/OR15-2b*01,1
25,4,IGHD3-16*02,3
14,6,IGHD3-3*02,8
6,1,IGHD5-24*01,10
0,3,IGHD3-10*01,34
12,0,IGHD2-15*01,5
4,0,IGHD6-25*01,28
26,1,IGHD3-3*01,1
9,17,IGHD3-16*02,10
4,12,IGHD3/OR15-3b*01,5
16,3,IGHD3-9*01,4
3,20,IGHD2-15*01,1
3,0,IGHD6-25*01,40
3,0,IGHD2-15*01,66
1,24,IGHD3-16*02,2
5,4,IGHD2-2*03,48
1,6,IGHD3-16*02,2
4,10,IGHD5-12*01,13
14,6,IGHD3-9*01,11
11,5,IGHD3/OR15-3b*01,1
3,22,IGHD2/OR15-2b*01,2
13,2,IGHD2/OR15-2b*01,3
0,2,IGHD5-24*01,47
0,5,IGHD1-14*01,9
1,17,IGHD2-15*01,3
1,19,IGHD2-2*03,8
2,10,IGHD3-10*01,53
10,14,IGHD2-8*02,1
12,8,IGHD3-10*02,3
2,1,IGHD3-3*01,11
9,11,IGHD3-9*01,18
9,13,IGHD3-9*01,1
3,17,IGHD3-22*01,5
1,5,IGHD3-3*01,12
2,7,IGHD2-21*01,2
6,11,IGHD3-3*02,11
0,0,IGHD3/OR15-3b*01,1
7,5,IGHD3-16*02,23
24,2,IGHD3-16*02,1
15,0,IGHD2-2*02,2
0,1,IGHD3-10*01,26
16,2,IGHD2-8*01,2
12,3,IGHD2-21*02,1
7,13,IGHD3-3*02,8
11,4,IGHD2-15*01,1
0,6,IGHD6-13*01,160
7,1,IGHD3-3*02,4
2,4,IGHD1-26*01,45
3,9,IGHD4/OR15-4b*01,4
0,3,IGHD4-4*01,46
2,8,IGHD2-15*01,7
2,3,IGHD5-5*01,30
5,8,IGHD3-9*01,10
0,23,IGHD2-8*02,1
6,6,IGHD1-14*01,4
7,3,IGHD3-16*01,1
6,3,IGHD2-8*01,2
11,4,IGHD3-16*02,8
11,14,IGHD3-16*02,18
9,1,IGHD6-6*01,3
4,4,IGHD3-22*01,55
4,17,IGHD3-16*01,19
9,7,IGHD3-10*02,7
15,8,IGHD3-10*02,1
10,12,IGHD2-8*02,1
13,11,IGHD3-3*02,4
12,3,IGHD2-2*03,6
3,11,IGHD3-10*02,25
0,16,IGHD3/OR15-3b*01,3
6,13,IGHD3-9*01,13
6,7,IGHD3-9*01,52
0,8,IGHD6-19*01,134
7,5,IGHD3-22*01,17
3,6,IGHD4-17*01,5
10,2,IGHD3-3*01,57
1,2,IGHD2-2*03,32
7,0,IGHD4-4*01,19
1,12,IGHD2-15*01,7
6,1,IGHD2-8*01,16
0,10,IGHD3-3*02,20
1,24,IGHD2-15*01,2
3,0,IGHD3-16*02,5
0,20,IGHD2/OR15-2b*01,8
6,12,IGHD3/OR15-3b*01,3
2,21,IGHD2/OR15-2b*01,1
22,11,IGHD3-16*02,2
0,2,IGHD6-25*01,14
5,7,IGHD4-23*01,4
3,6,IGHD3-3*01,28
14,16,IGHD3-16*02,10
0,6,IGHD1-26*01,151
14,14,IGHD3-16*02,4
0,2,IGHD2-21*01,5
0,10,IGHD5/OR15-5b*01,7
5,14,IGHD3-10*02,10
8,16,IGHD3/OR15-3b*01,1
6,7,IGHD6-6*01,1
5,7,IGHD5-24*01,1
1,0,IGHD2-8*01,10
14,4,IGHD3-22*01,2
1,0,IGHD2-21*01,13
0,18,IGHD3-10*02,31
9,4,IGHD1-26*01,3
13,1,IGHD3-10*02,1
0,1,IGHD1-20*01,13
3,6,IGHD2-2*02,2
0,11,IGHD1-20*01,4
10,3,IGHD3/OR15-3b*01,6
23,0,IGHD2-8*02,1
1,9,IGHD1-26*01,6
0,3,IGHD2-21*01,4
0,2,IGHD2/OR15-2b*01,1
0,4,IGHD6-6*01,32
1,17,IGHD3-22*01,6
4,3,IGHD1/OR15-1b*01,3
8,7,IGHD3-10*01,90
4,2,IGHD3-3*01,7
4,13,IGHD2-8*01,1
7,12,IGHD3-16*01,3
2,7,IGHD4-4*01,9
1,2,IGHD6-13*01,78
9,1,IGHD3-16*01,1
13,2,IGHD5-24*01,8
15,4,IGHD3/OR15-3b*01,1
16,7,IGHD2-21*02,1
12,0,IGHD4/OR15-4b*01,2
8,6,IGHD3-3*01,29
7,13,IGHD2-2*03,7
7,0,IGHD2-15*01,34
2,12,IGHD2-21*01,1
21,1,IGHD3-9*01,10
7,6,IGHD3-3*02,5
17,0,IGHD2-15*01,1
13,4,IGHD3-16*02,12
13,10,IGHD3-16*02,21
5,0,IGHD3-10*02,3
13,16,IGHD3-16*02,8
1,16,IGHD3-22*01,10
3,8,IGHD6-25*01,12
6,19,IGHD3-16*01,1
6,1,IGHD2/OR15-2b*01,4
1,16,IGHD3-16*02,17
10,2,IGHD2/OR15-2b*01,1
2,10,IGHD2-21*02,6
8,0,IGHD3-16*02,12
19,1,IGHD3-3*02,2
4,17,IGHD2-21*02,2
3,7,IGHD2-8*02,1
0,14,IGHD2-2*03,29
16,9,IGHD2-8*02,1
9,4,IGHD6-13*01,1
0,1,IGHD2-21*01,3
8,0,IGHD1-1*01,4
1,4,IGHD6-19*01,59
1,11,IGHD2-15*01,15
4,16,IGHD2/OR15-2b*01,6
3,3,IGHD3-22*01,47
1,10,IGHD4-23*01,3
5,17,IGHD3/OR15-3b*01,3
8,1,IGHD4/OR15-4b*01,5
0,3,IGHD1-1*01,19
0,18,IGHD3-9*01,2
16,0,IGHD2-15*01,4
4,5,IGHD3-3*01,24
2,5,IGHD2-8*02,4
1,16,IGHD2-2*02,2
0,0,IGHD5-5*01,137
6,6,IGHD5/OR15-5b*01,5
11,1,IGHD3-22*01,41
3,0,IGHD1-14*01,5
1,1,IGHD4-4*01,15
15,2,IGHD3-3*02,7
0,14,IGHD3-16*01,3
6,4,IGHD2-21*01,5
12,5,IGHD5-5*01,1
12,5,IGHD3-10*02,7
1,10,IGHD3-10*01,72
2,12,IGHD6-25*01,1
15,8,IGHD3-9*01,1
0,12,IGHD3-16*02,6
1,3,IGHD1/OR15-1b*01,5
3,7,IGHD4-17*01,1
13,8,IGHD2-21*02,1
1,0,IGHD5-24*01,39
4,12,IGHD6-13*01,1
4,4,IGHD4/OR15-4b*01,3
0,11,IGHD3-10*02,18
8,20,IGHD2/OR15-2b*01,1
11,6,IGHD3-16*02,11
14,2,IGHD4/OR15-4b*01,2
0,3,IGHD1/OR15-1b*01,27
1,7,IGHD3-3*02,4
4,13,IGHD3-16*01,3
8,1,IGHD2-15*01,1
14,8,IGHD3-10*01,8
9,10,IGHD3-9*01,4
4,14,IGHD2-2*03,19
7,11,IGHD2-15*01,14
9,1,IGHD5-12*01,10
11,1,IGHD3-10*01,178
14,8,IGHD2-2*03,2
6,8,IGHD2-8*02,2
11,3,IGHD5-24*01,1
14,2,IGHD3-3*01,9
0,13,IGHD3-9*01,2
4,14,IGHD5/OR15-5b*01,1
6,6,IGHD2-21*01,10
0,20,IGHD2-2*02,3
3,7,IGHD2-21*01,3
0,3,IGHD4/OR15-4b*01,17
4,6,IGHD3-10*02,7
5,7,IGHD2-2*03,52
4,14,IGHD3-3*02,9
4,13,IGHD2-2*03,13
15,0,IGHD3-10*01,7
3,8,IGHD3-22*01,16
8,0,IGHD4-4*01,22
8,9,IGHD2-2*03,6
9,7,IGHD3/OR15-3b*01,10
11,6,IGHD3-9*01,13
5,7,IGHD4/OR15-4b*01,3
4,3,IGHD1-1*01,3
10,2,IGHD3-16*02,3
15,3,IGHD2-8*01,1
14,8,IGHD3-22*01,1
3,0,IGHD3-10*01,80
8,0,IGHD6-25*01,6
14,12,IGHD3-16*02,13
5,9,IGHD3/OR15-3b*01,2
7,11,IGHD2-8*01,1
0,6,IGHD7-27*01,2
4,11,IGHD2-8*01,5
2,12,IGHD2-2*02,17
3,1,IGHD3-22*01,86
